,Time,Low,High,Open,Close,Volume
185,1730354400,72125.25,72684.02,72271.06,72200.1,1075.19086355
186,1730332800,72000.0,72583.13,72322.91,72271.05,1341.53275779
187,1730311200,71630.07,72948.6,71873.6,72322.91,5323.50541204
188,1730289600,71400.01,72450.0,71973.15,71873.59,4641.75892382
189,1730268000,71909.61,72600.0,72485.7,71973.15,1411.6798449
190,1730246400,72000.0,72774.59,72724.35,72485.7,2166.54919761
191,1730224800,71842.66,73624.98,72701.04,72724.35,6419.83575205
192,1730203200,70878.05,72999.0,71416.91,72703.81,8966.2825191
193,1730181600,70781.31,71550.0,70969.53,71413.7,1712.04247972
194,1730160000,69705.76,71500.0,69924.49,70969.53,3518.75111919
195,1730138400,68800.69,70235.98,68949.67,69924.5,5441.98412967
196,1730116800,68378.92,69250.0,68682.93,68951.93,7859.29343429
197,1730095200,67707.9,68758.93,67825.0,68682.91,1849.37659064
198,1730073600,67532.48,68039.95,67943.18,67825.0,989.48598164
199,1730052000,67455.55,68261.37,67676.74,67943.19,1305.68390172
200,1730030400,67039.57,67912.21,67048.44,67676.73,933.7479945
201,1730008800,66955.36,67177.29,67093.81,67050.77,194.12879476
202,1729987200,66836.78,67227.8,67008.15,67095.66,386.03697823
203,1729965600,66926.63,67365.18,66974.49,67012.56,745.30344023
204,1729944000,66388.2,67101.59,67056.84,66974.5,456.7974735
205,1729922400,66876.82,67188.55,67049.33,67055.68,564.27390207
206,1729900800,66331.95,67156.74,66564.51,67049.34,1182.8451543
207,1729879200,65500.01,67535.64,66753.29,66564.51,5903.08013612
208,1729857600,66690.04,68742.38,68065.06,66762.11,5805.03954819
209,1729836000,67204.96,68130.9,67706.14,68065.06,1408.3682708
210,1729814400,67550.38,68235.69,68156.84,67706.14,1369.00458026
211,1729792800,67564.84,68800.0,67595.87,68156.84,3332.60758174
212,1729771200,67184.1,67940.8,67216.04,67596.32,4489.74816802
213,1729749600,66665.47,67402.27,67282.14,67213.4,1075.88645733
214,1729728000,66445.32,67546.99,66601.1,67288.7,1117.95609704
215,1729706400,65149.51,66766.15,65620.35,66601.11,2714.34566945
216,1729684800,65556.0,66850.0,66371.51,65620.35,4007.03694513
217,1729663200,66142.21,67256.11,67038.76,66366.78,1532.83041627
218,1729641600,66834.13,67415.65,67389.7,67038.76,766.95837072
219,1729620000,67189.92,67800.0,67274.48,67380.08,2025.86725557
220,1729598400,66594.74,67675.0,67244.0,67279.5,4006.73861622
221,1729576800,66706.01,67756.11,67537.36,67247.23,1369.96618188
222,1729555200,66535.0,67661.1,67346.15,67535.82,1195.49267396
223,1729533600,66991.63,67935.05,67474.11,67346.15,3684.85482404
224,1729512000,66802.0,68293.26,68192.79,67474.11,3733.98099671
225,1729490400,68100.01,69125.55,68959.42,68192.79,1324.16993363
226,1729468800,68572.93,69498.0,69014.87,68959.42,1483.58771231
227,1729447200,68440.0,69380.0,68546.85,69014.86,1440.79949893
228,1729425600,68195.01,68750.0,68418.81,68542.01,551.36999349
229,1729404000,68153.09,68490.61,68202.68,68415.6,193.91765163
230,1729382400,68083.18,68433.8,68363.73,68202.69,446.8050045
231,1729360800,68088.63,68414.95,68120.15,68363.73,371.80140605
232,1729339200,68005.83,68350.09,68077.51,68120.16,506.59908635
233,1729317600,68067.27,68467.98,68377.55,68077.57,288.96026303
234,1729296000,68231.9,68689.29,68426.11,68377.54,701.50883211
235,1729274400,68190.98,69000.62,68722.27,68426.11,2876.63881846
236,1729252800,67615.75,68919.98,67676.25,68722.28,5906.34811356
237,1729231200,67648.54,68352.83,67980.35,67676.26,1353.24464511
238,1729209600,67149.24,68222.71,67399.86,67980.35,1666.5128423
239,1729188000,66684.79,67450.0,67276.87,67402.33,1612.84396538
240,1729166400,66629.97,67657.09,66837.13,67273.3,3359.20309066
241,1729144800,66783.5,67503.79,67325.43,66837.13,1421.17238658
242,1729123200,67220.41,67926.99,67608.45,67325.92,1519.00695023
243,1729101600,67468.11,68061.45,67932.3,67608.44,2409.63342407
244,1729080000,67106.2,68300.0,67883.35,67932.3,4952.28979806
245,1729058400,66769.86,68399.0,67214.82,67880.2,3133.27374633
246,1729036800,66743.0,67560.76,67056.62,67211.54,1970.55994383
247,1729015200,66108.01,67383.76,66802.52,67056.6,4555.20228446
248,1728993600,64778.44,67944.76,65383.02,66802.52,9455.03640163
249,1728972000,65250.0,65818.59,65331.21,65378.21,1221.34901588
250,1728950400,65186.29,66317.38,66065.64,65333.85,1092.42421145
251,1728928800,65540.0,66500.0,65607.45,66065.65,2952.25506417
252,1728907200,64628.96,66296.0,64872.55,65607.44,6894.49282756
253,1728885600,63760.23,65105.01,63900.14,64875.85,2016.76152497
254,1728864000,62426.67,64494.28,62847.89,63901.23,1775.20164886
255,1728842400,62290.77,63106.69,62500.64,62845.3,719.30991187
256,1728820800,62033.0,62864.18,62528.4,62500.65,846.62595703
257,1728799200,62500.0,62979.38,62834.57,62540.53,241.99476635
258,1728777600,62636.59,63270.18,63183.08,62837.81,449.68397132
259,1728756000,62895.03,63354.42,63091.88,63187.47,563.59906585
260,1728734400,62803.47,63474.25,62920.02,63091.87,2120.82209714
261,1728712800,62620.39,63242.32,62757.25,62920.03,481.98809592
262,1728691200,62464.15,63063.58,62518.75,62755.72,777.49723103
263,1728669600,62329.83,63416.7,62915.28,62518.75,3580.28282121
264,1728648000,61083.66,62947.99,61134.85,62916.76,5339.90641614
265,1728626400,60548.69,61226.57,60548.94,61135.59,1238.62938847
266,1728604800,60029.98,60722.61,60279.53,60551.99,1296.17142758
267,1728583200,58863.9,60283.96,59525.95,60279.53,4311.34935242
268,1728561600,59477.72,61271.59,61181.59,59525.95,3990.49578738
269,1728540000,60562.5,61239.92,60873.74,61181.57,969.12899599
270,1728518400,60305.35,60985.44,60578.28,60873.74,1191.60548697
271,1728496800,60255.0,61779.58,61699.86,60578.28,4041.94836395
272,1728475200,61571.34,62365.99,62149.17,61699.85,2355.34610609
273,1728453600,62005.0,62504.32,62489.62,62149.18,530.48396614
274,1728432000,61964.88,62507.68,62118.44,62489.62,654.58879876
275,1728410400,61824.48,62528.27,62357.65,62122.02,2150.15129776
276,1728388800,61850.0,63191.05,62597.19,62359.69,2869.12939525
277,1728367200,61976.74,62642.79,62491.54,62597.18,659.31849187
278,1728345600,62139.43,62811.25,62203.82,62486.7,887.73116254
279,1728324000,62113.28,63813.4,63808.34,62200.28,3468.01689358
280,1728302400,62800.0,64467.02,63114.99,63808.35,4659.24241127
281,1728280800,62620.91,63721.02,63377.5,63114.99,980.16354088
282,1728259200,62645.15,63975.37,62810.93,63377.5,1599.72715577
283,1728237600,62300.0,62978.75,62581.41,62810.86,792.54541153
284,1728216000,62050.84,62916.15,62094.72,62579.08,823.53061427
285,1728194400,61883.31,62158.44,61934.59,62094.72,157.96014758
286,1728172800,61805.85,62147.35,62051.29,61934.6,312.18204435
287,1728151200,61689.45,62100.0,62011.35,62051.29,435.34550126
288,1728129600,61832.76,62380.04,62179.01,62011.35,548.5393059
289,1728108000,62059.35,62323.1,62138.06,62179.01,264.24402564
290,1728086400,61686.34,62200.0,62090.7,62138.07,535.43681681
291,1728064800,61898.71,62481.0,61983.86,62090.71,1664.77940893
292,1728043200,60775.03,62348.87,61429.72,61983.8,4223.15738527
293,1728021600,61060.41,61641.18,61221.73,61429.57,957.91109401
294,1728000000,60454.5,61275.72,60745.0,61219.56,1038.37042987
295,1727978400,60523.76,61101.0,60613.51,60744.99,1866.61790458
296,1727956800,59824.87,60892.3,60750.16,60613.51,4004.77149749
297,1727935200,60115.96,61425.34,61167.83,60750.17,862.42673183
298,1727913600,60515.73,61474.92,60631.36,61167.83,1100.74104682
299,1727892000,59969.2,61699.25,61611.9,60631.37,3536.09962367
